x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,label
0.20846138894557953,0.1593519002199173,0.13930873572826385,0.13325627148151398,0.11844418942928314,0.15727785229682922,0.2534731328487396,0.25499415397644043,0.23020286858081818,0.2107916921377182,0.30141738057136536,0.2974669635295868,0.2713925540447235,0.2688152492046356,0.34655094146728516,0.3385140895843506,0.31241634488105774,0.3245261609554291,0.3808571398258209,0.3717331290245056,0.3487967252731323,1.0776054859161377,0.9301979541778564,0.7555375099182129,0.6244459748268127,0.5360828638076782,0.6853417158126831,0.591572105884552,0.6468176245689392,0.7057061195373535,0.7345132827758789,0.6266101598739624,0.6904407143592834,0.7430023550987244,0.7931931018829346,0.6697524785995483,0.7359253168106079,0.7839040756225586,0.8605540990829468,0.734721839427948,0.7918087244033813,0.8375797867774963,A
0.20439602434635162,0.15523859858512878,0.1364494264125824,0.13288550078868866,0.1170053705573082,0.15961642563343048,0.2516246438026428,0.2539437413215637,0.23133261501789093,0.2107507437467575,0.2955259382724762,0.29228711128234863,0.26925939321517944,0.26701968908309937,0.33929091691970825,0.3316895663738251,0.3086054027080536,0.32231056690216064,0.3738001883029938,0.3654068112373352,0.3458804488182068,1.0369682312011719,0.8914321064949036,0.7253226637840271,0.596466600894928,0.512536346912384,0.6415659189224243,0.5547292232513428,0.6111535429954529,0.6634345650672913,0.6804150342941284,0.5864022374153137,0.6525062918663025,0.704241156578064,0.7316874265670776,0.6241036057472229,0.692628800868988,0.7405558824539185,0.7950534820556641,0.6806711554527283,0.7370883226394653,0.7799451351165771,A
0.21090306341648102,0.16171208024024963,0.14160117506980896,0.13779693841934204,0.1212211549282074,0.16996796429157257,0.2573867738246918,0.26485633850097656,0.24609629809856415,0.21965007483959198,0.3021368086338043,0.3018651604652405,0.27826493978500366,0.27452322840690613,0.3454166650772095,0.34036532044410706,0.3175572156906128,0.3278200626373291,0.3765413165092468,0.37031418085098267,0.3525746762752533,0.9901084303855896,0.8452186584472656,0.6978442668914795,0.5753839612007141,0.49422866106033325,0.5880904197692871,0.5148813128471375,0.5733048319816589,0.6244966983795166,0.619428277015686,0.554584801197052,0.6207225322723389,0.6679335236549377,0.6710460186004639,0.5864452719688416,0.6542758345603943,0.7005051970481873,0.7365248799324036,0.6390089392662048,0.6974892020225525,0.7415926456451416,A
0.21781332790851593,0.17260780930519104,0.14975158870220184,0.14461331069469452,0.1257544308900833,0.18259404599666595,0.2680058777332306,0.27670639753341675,0.2596055567264557,0.23211431503295898,0.31422775983810425,0.31714847683906555,0.295832097530365,0.2859864830970764,0.3560570180416107,0.3538569211959839,0.3324127495288849,0.337348610162735,0.3839329481124878,0.3783278465270996,0.3610030710697174,0.9144841432571411,0.7710121870040894,0.6310263872146606,0.5181310176849365,0.4490729868412018,0.507188081741333,0.4516451954841614,0.5155407190322876,0.5655561089515686,0.5306483507156372,0.47394096851348877,0.5404329895973206,0.5925978422164917,0.575283944606781,0.504123866558075,0.5707368850708008,0.6188879013061523,0.6379572153091431,0.5585149526596069,0.6123687624931335,0.6522827744483948,A
0.22125503420829773,0.17248573899269104,0.14720310270786285,0.13792341947555542,0.12098179757595062,0.17464084923267365,0.26268941164016724,0.27420011162757874,0.25706717371940613,0.22329269349575043,0.30650976300239563,0.31239813566207886,0.29105547070503235,0.2777159512042999,0.3475004732608795,0.34850212931632996,0.32821008563041687,0.3307085335254669,0.37862035632133484,0.3760918974876404,0.3595764636993408,0.8717265725135803,0.7328402996063232,0.5967125296592712,0.48690417408943176,0.4205319583415985,0.4665992259979248,0.41019341349601746,0.46923211216926575,0.5191699266433716,0.48412007093429565,0.43091386556625366,0.49957144260406494,0.5522754192352295,0.5239761471748352,0.45408084988594055,0.5224027037620544,0.5730865001678467,0.5822078585624695,0.5006536245346069,0.5577437281608582,0.6022879481315613,A
0.21668891608715057,0.16264784336090088,0.13735181093215942,0.12730255722999573,0.11272743344306946,0.15889230370521545,0.2372026890516281,0.25026410818099976,0.23385082185268402,0.20818251371383667,0.2835577428340912,0.2927168309688568,0.27474889159202576,0.2642956078052521,0.3283073306083679,0.33204472064971924,0.31319448351860046,0.3192799389362335,0.36504635214805603,0.3647567927837372,0.349706768989563,0.8576200008392334,0.7204123139381409,0.5867451429367065,0.4835536777973175,0.42281463742256165,0.4607769250869751,0.40662670135498047,0.46958380937576294,0.5193586349487305,0.4703822731971741,0.4219732880592346,0.48903003334999084,0.5377264618873596,0.5044283270835876,0.44445446133613586,0.5123207569122314,0.5598949193954468,0.5605961680412292,0.4900863468647003,0.5510432720184326,0.5954842567443848,A
0.19700436294078827,0.14749650657176971,0.12074955552816391,0.10744554549455643,0.09794431179761887,0.13362348079681396,0.21836349368095398,0.2346424162387848,0.21937058866024017,0.18424683809280396,0.2660291790962219,0.278939813375473,0.26253482699394226,0.24261979758739471,0.3133963346481323,0.31822526454925537,0.29875627160072327,0.3005038797855377,0.3507836163043976,0.3502648174762726,0.33371222019195557,0.8566238880157471,0.7230663299560547,0.5897760987281799,0.48450955748558044,0.4257270395755768,0.4636025130748749,0.40945887565612793,0.47498491406440735,0.5275250673294067,0.47127780318260193,0.4209783971309662,0.48800113797187805,0.5403183102607727,0.5038804411888123,0.44433289766311646,0.5123376846313477,0.562449038028717,0.5581353902816772,0.4944135248661041,0.5535348057746887,0.5962094068527222,A
0.18953914940357208,0.13566133379936218,0.10518667846918106,0.0909329503774643,0.08862833678722382,0.12107972055673599,0.2026701718568802,0.21887432038784027,0.20600642263889313,0.17007628083229065,0.25118154287338257,0.2630400061607361,0.24779042601585388,0.2283041626214981,0.29768866300582886,0.30292144417762756,0.2854405343532562,0.2861603796482086,0.33712315559387207,0.33684462308883667,0.3207384943962097,0.8504685759544373,0.711557149887085,0.5760551691055298,0.4732138216495514,0.42530685663223267,0.45159396529197693,0.3977452218532562,0.4583120346069336,0.5113488435745239,0.46049734950065613,0.4176374077796936,0.485567569732666,0.5387137532234192,0.4957944452762604,0.44077956676483154,0.5097761750221252,0.5601257681846619,0.5536027550697327,0.48621484637260437,0.543495237827301,0.5874490141868591,A
0.18154194951057434,0.13126610219478607,0.10540863871574402,0.09167208522558212,0.08033936470746994,0.12358272075653076,0.20905832946300507,0.22340549528598785,0.2082981914281845,0.17164917290210724,0.2535848915576935,0.2638467252254486,0.24655988812446594,0.22697754204273224,0.29773610830307007,0.30231383442878723,0.2828204333782196,0.28192317485809326,0.3367399275302887,0.3368757665157318,0.31896764039993286,0.8560293912887573,0.7171197533607483,0.5814157724380493,0.4796649217605591,0.4267031252384186,0.4509109854698181,0.40388166904449463,0.46623149514198303,0.5178328156471252,0.46264955401420593,0.4183822572231293,0.4859483540058136,0.5373771786689758,0.49774879217147827,0.44552838802337646,0.5155701637268066,0.5640741586685181,0.5552321076393127,0.48854202032089233,0.5434476733207703,0.5840456485748291,A
0.18143495917320251,0.1294075846672058,0.10351687669754028,0.09113278985023499,0.07634875923395157,0.12417816370725632,0.2054368108510971,0.22120259702205658,0.2075728178024292,0.1726568192243576,0.2526709735393524,0.26290363073349,0.2448320984840393,0.22811266779899597,0.2996223270893097,0.30313640832901,0.28282102942466736,0.2833980917930603,0.3367709815502167,0.33606603741645813,0.31778353452682495,0.8570615649223328,0.7173324227333069,0.5842595100402832,0.4824005961418152,0.42132002115249634,0.4519750475883484,0.40150099992752075,0.4613538980484009,0.5133447647094727,0.46451687812805176,0.4221942126750946,0.49004870653152466,0.5408893823623657,0.5003910064697266,0.44664689898490906,0.5169609785079956,0.5660498142242432,0.557614803314209,0.49154898524284363,0.5490807890892029,0.5919551849365234,A
0.18011434376239777,0.12964127957820892,0.10417677462100983,0.09222371131181717,0.07953327894210815,0.12642069160938263,0.20858415961265564,0.22218021750450134,0.2070796936750412,0.17496243119239807,0.25503402948379517,0.264020711183548,0.24566610157489777,0.2300530970096588,0.30171266198158264,0.30470210313796997,0.2841854691505432,0.28461024165153503,0.33914944529533386,0.3376935124397278,0.31850942969322205,0.8582483530044556,0.7166599035263062,0.5809183120727539,0.4765171706676483,0.4176664650440216,0.4503351151943207,0.4052361249923706,0.4670819938182831,0.5177530646324158,0.4635654091835022,0.42217952013015747,0.4908018708229065,0.5412088632583618,0.5009768605232239,0.4479171633720398,0.5171685814857483,0.5652398467063904,0.5604987740516663,0.49515247344970703,0.5514096617698669,0.5929452776908875,A
0.18163132667541504,0.13008315861225128,0.10391237586736679,0.09184219688177109,0.07614118605852127,0.1326560378074646,0.2105826884508133,0.22428865730762482,0.2102447897195816,0.1832592785358429,0.2589676082134247,0.26784342527389526,0.24966643750667572,0.2389986366033554,0.30569568276405334,0.3081376850605011,0.28725701570510864,0.2926068603992462,0.34129956364631653,0.33925673365592957,0.32015782594680786,0.8561106324195862,0.7146623730659485,0.5805445313453674,0.47626346349716187,0.4181358218193054,0.44983527064323425,0.4045428931713104,0.4657510817050934,0.5152424573898315,0.46551772952079773,0.4258878529071808,0.4933391213417053,0.5434570908546448,0.5052030086517334,0.4553816616535187,0.5224428176879883,0.5694976449012756,0.5659024715423584,0.5040581822395325,0.5597494840621948,0.6005592346191406,A
0.17964205145835876,0.13382628560066223,0.10942772775888443,0.09775017946958542,0.08522111177444458,0.13361264765262604,0.21792759001255035,0.23013795912265778,0.21214216947555542,0.183405801653862,0.26504701375961304,0.2727919816970825,0.25213250517845154,0.23878221213817596,0.31128212809562683,0.3129356801509857,0.2900484502315521,0.291889488697052,0.3451482057571411,0.3422321379184723,0.32124313712120056,0.8586872220039368,0.7133269309997559,0.5785632729530334,0.47336113452911377,0.41516080498695374,0.44929230213165283,0.40543267130851746,0.4705452024936676,0.5202456712722778,0.4652160108089447,0.4266262352466583,0.4970886707305908,0.5467355847358704,0.5050181746482849,0.45710617303848267,0.5282120108604431,0.5749646425247192,0.5656326413154602,0.5063866972923279,0.563852846622467,0.6033154129981995,A
0.18084347248077393,0.14958329498767853,0.15568020939826965,0.18888626992702484,0.22214914858341217,0.15280307829380035,0.2551855742931366,0.26001837849617004,0.23660556972026825,0.1834017038345337,0.29068124294281006,0.28885218501091003,0.2627106010913849,0.22246351838111877,0.3225073516368866,0.31492185592651367,0.28611794114112854,0.2641053795814514,0.3443159759044647,0.33458536863327026,0.30875417590141296,0.8531854152679443,0.7015748023986816,0.5645346641540527,0.4864882230758667,0.4798925817012787,0.44378066062927246,0.4121643900871277,0.4806782603263855,0.5211543440818787,0.4651883542537689,0.43465375900268555,0.506821870803833,0.5461359024047852,0.5081104040145874,0.4731491804122925,0.544989287853241,0.5747948884963989,0.5702468752861023,0.5299890041351318,0.5901942253112793,0.6176232695579529,A
0.189244344830513,0.17803288996219635,0.19253267347812653,0.236799418926239,0.27398481965065,0.15961739420890808,0.28087010979652405,0.28759145736694336,0.2604670226573944,0.1755112111568451,0.30655115842819214,0.30733391642570496,0.27847471833229065,0.20282462239265442,0.3275829255580902,0.3249969184398651,0.29608339071273804,0.23911359906196594,0.33973976969718933,0.33552587032318115,0.3093765676021576,0.8644166588783264,0.720759928226471,0.5799680352210999,0.5025975108146667,0.4887107312679291,0.45898497104644775,0.4245431125164032,0.4992028772830963,0.5427911281585693,0.47679686546325684,0.4428650438785553,0.5204172730445862,0.5605295896530151,0.515647292137146,0.47776827216148376,0.5631780624389648,0.59770667552948,0.5735376477241516,0.532703697681427,0.6054333448410034,0.6400076746940613,A
0.18978378176689148,0.1879294216632843,0.2057827115058899,0.2499992549419403,0.28949493169784546,0.17761744558811188,0.29524046182632446,0.2997519075870514,0.2721068263053894,0.19118694961071014,0.31905055046081543,0.3175722658634186,0.2894638478755951,0.21609707176685333,0.33664000034332275,0.33357274532318115,0.3059782087802887,0.24940545856952667,0.3488171100616455,0.34466972947120667,0.3200323283672333,0.8725889325141907,0.7397730350494385,0.5915544629096985,0.5111199617385864,0.5040431022644043,0.46378031373023987,0.4369290769100189,0.512012779712677,0.553585410118103,0.4841504991054535,0.4537690281867981,0.5298057794570923,0.569189727306366,0.5259652137756348,0.48841384053230286,0.5702265501022339,0.6029543280601501,0.5864475965499878,0.5421835780143738,0.6111526489257812,0.6433591246604919,A
0.20159246027469635,0.19599367678165436,0.21323338150978088,0.2562756836414337,0.2955929934978485,0.1891125738620758,0.31270715594291687,0.31130802631378174,0.2792693078517914,0.2038225382566452,0.3375888466835022,0.3290616571903229,0.297090083360672,0.22877173125743866,0.3539610207080841,0.34424591064453125,0.3136920630931854,0.2619153559207916,0.3614477515220642,0.352630078792572,0.3260701298713684,0.8779004812240601,0.7369542717933655,0.5930012464523315,0.5150067210197449,0.5025640726089478,0.46853289008140564,0.4458489418029785,0.5199866890907288,0.5549687743186951,0.48883479833602905,0.46607738733291626,0.5397026538848877,0.5718677043914795,0.531484842300415,0.5025172233581543,0.5831223726272583,0.6109431385993958,0.593095064163208,0.5580266714096069,0.6259268522262573,0.6530427932739258,A
0.20611360669136047,0.16416333615779877,0.15119507908821106,0.15034590661525726,0.1383022516965866,0.17723476886749268,0.26322171092033386,0.2726466953754425,0.252795547246933,0.2221277356147766,0.3065560758113861,0.3104492723941803,0.28812748193740845,0.27343884110450745,0.3452245593070984,0.34360507130622864,0.32075268030166626,0.3231451213359833,0.3767644762992859,0.3718438744544983,0.3524932861328125,0.8696718215942383,0.7438841462135315,0.6038278341293335,0.48405835032463074,0.4105008840560913,0.47585827112197876,0.4256426990032196,0.48805493116378784,0.5358251333236694,0.49386751651763916,0.45492199063301086,0.5195509195327759,0.5627583861351013,0.5383836030960083,0.48578977584838867,0.5495539307594299,0.5890604257583618,0.602050244808197,0.5388447642326355,0.5934578776359558,0.6292922496795654,A
0.20452094078063965,0.13774409890174866,0.10619009286165237,0.09420870244503021,0.07030657678842545,0.16492493450641632,0.23831261694431305,0.2434983253479004,0.2207251936197281,0.22644713521003723,0.2859934866428375,0.2883288562297821,0.27054962515830994,0.2886425256729126,0.33359694480895996,0.3311600983142853,0.3122051954269409,0.3459335267543793,0.3738193213939667,0.3676464557647705,0.35202106833457947,0.8896055817604065,0.7575455904006958,0.6107028126716614,0.48385515809059143,0.4082878530025482,0.4790765047073364,0.4274583160877228,0.4906802475452423,0.5393527746200562,0.49474895000457764,0.45817968249320984,0.5163897275924683,0.5631392598152161,0.5411522388458252,0.48376256227493286,0.5419992804527283,0.5916198492050171,0.6079489588737488,0.5275671482086182,0.5807364583015442,0.6269462704658508,A
0.1958272010087967,0.12956108152866364,0.09230877459049225,0.06743278354406357,0.0328003391623497,0.17041052877902985,0.23136352002620697,0.22962503135204315,0.205983966588974,0.23846380412578583,0.279365599155426,0.2746879756450653,0.2580660879611969,0.30185794830322266,0.32901766896247864,0.3230264186859131,0.3065231442451477,0.3564407229423523,0.3717522919178009,0.36343780159950256,0.3510739505290985,0.9026767611503601,0.7594600915908813,0.6114158630371094,0.479672908782959,0.40312427282333374,0.46908846497535706,0.446770578622818,0.5109618306159973,0.5549731254577637,0.4906463623046875,0.47068411111831665,0.5266717672348022,0.5756137371063232,0.5440347790718079,0.4962863624095917,0.549244225025177,0.6028566956520081,0.6149474382400513,0.5421369075775146,0.5889492630958557,0.6362367272377014,A
0.1912042796611786,0.1250094473361969,0.08806787431240082,0.0645151138305664,0.03141133114695549,0.17260661721229553,0.22914674878120422,0.22719711065292358,0.20549508929252625,0.23892544209957123,0.28038257360458374,0.27380961179733276,0.25487664341926575,0.29963061213493347,0.3288353383541107,0.3218281865119934,0.30419355630874634,0.3504563570022583,0.3697190284729004,0.360172301530838,0.34634730219841003,0.9226090908050537,0.7607308626174927,0.6089954972267151,0.47674360871315,0.3960760533809662,0.458323210477829,0.4427567720413208,0.5053934454917908,0.5496476292610168,0.48315954208374023,0.46953046321868896,0.5251210331916809,0.5751521587371826,0.5421656370162964,0.4993519186973572,0.5523679852485657,0.6051456332206726,0.621719479560852,0.5529177784919739,0.6013306975364685,0.6515029072761536,A
0.19059710204601288,0.12778453528881073,0.09072919189929962,0.06704412400722504,0.03356289863586426,0.17447341978549957,0.23310406506061554,0.23171068727970123,0.20897702872753143,0.2405034750699997,0.2847835123538971,0.2780461013317108,0.2569689154624939,0.30121538043022156,0.3327115774154663,0.3255644142627716,0.3064270615577698,0.35218653082847595,0.37309297919273376,0.3633391261100769,0.3481234014034271,0.9196731448173523,0.7587766051292419,0.6066327095031738,0.4772849977016449,0.3971150517463684,0.4542710483074188,0.44568827748298645,0.5099133849143982,0.5536152720451355,0.479258269071579,0.474697470664978,0.532925009727478,0.5806291699409485,0.5382950305938721,0.5069390535354614,0.5629630088806152,0.6130973696708679,0.6194248795509338,0.5641323328018188,0.6150033473968506,0.6618553400039673,A
0.1900029480457306,0.1270221471786499,0.09084276109933853,0.06762870401144028,0.03452857583761215,0.17729061841964722,0.2351939082145691,0.23382191359996796,0.21118652820587158,0.24232761561870575,0.28632086515426636,0.2791537940502167,0.2575380206108093,0.3024227023124695,0.33387789130210876,0.3262500762939453,0.3062590956687927,0.3527461588382721,0.3729585111141205,0.3627115786075592,0.34687310457229614,0.9232463836669922,0.7600434422492981,0.6051595211029053,0.47615352272987366,0.3980042338371277,0.45540282130241394,0.4452725648880005,0.5075128078460693,0.5511369705200195,0.4800741374492645,0.47518378496170044,0.5334692597389221,0.5820020437240601,0.5396335124969482,0.5071197748184204,0.5627945065498352,0.6140012145042419,0.6221457123756409,0.5662176609039307,0.6158456206321716,0.6632674932479858,A
0.1902208924293518,0.12746943533420563,0.09135384112596512,0.06907345354557037,0.03676392883062363,0.17752142250537872,0.23572072386741638,0.2337764948606491,0.21096523106098175,0.24288465082645416,0.28777554631233215,0.28027746081352234,0.25873881578445435,0.302962064743042,0.33540990948677063,0.3275550603866577,0.30748486518859863,0.3525390625,0.37312382459640503,0.36258381605148315,0.34688088297843933,0.9253568053245544,0.7628695964813232,0.6067638993263245,0.47625890374183655,0.3979398310184479,0.4553816020488739,0.4472249448299408,0.5122221112251282,0.5576744675636292,0.48032137751579285,0.47802895307540894,0.5372068285942078,0.585833728313446,0.5402693152427673,0.5106493234634399,0.5672158002853394,0.618190348148346,0.622074544429779,0.5681573748588562,0.6195878386497498,0.6669616103172302,A
0.18866530060768127,0.12717901170253754,0.09160186350345612,0.06876455992460251,0.03603236377239227,0.1801590770483017,0.23552988469600677,0.23293748497962952,0.21045303344726562,0.24498771131038666,0.2873304784297943,0.2788761556148529,0.2572028338909149,0.3041810393333435,0.3356350362300873,0.32662448287010193,0.3061743676662445,0.35284844040870667,0.3736691176891327,0.36216259002685547,0.3457484543323517,0.9197185039520264,0.7586707472801208,0.6046202182769775,0.4753805100917816,0.39659884572029114,0.45549723505973816,0.45416945219039917,0.5169835090637207,0.5614981651306152,0.48219358921051025,0.4801350235939026,0.5387622117996216,0.587918221950531,0.5432890057563782,0.5107503533363342,0.5667510032653809,0.6177909970283508,0.6264744400978088,0.5693633556365967,0.6195484399795532,0.6666831374168396,A
0.19030393660068512,0.12761105597019196,0.09127287566661835,0.0694936141371727,0.03796100243926048,0.17818918824195862,0.23548196256160736,0.23331831395626068,0.21075831353664398,0.24447695910930634,0.287968248128891,0.2792086601257324,0.2571779191493988,0.3046303987503052,0.33744123578071594,0.328121542930603,0.3071998953819275,0.35410526394844055,0.3748198449611664,0.3634380102157593,0.34714964032173157,0.9183005094528198,0.7594024538993835,0.6069286465644836,0.47614219784736633,0.3946424722671509,0.4542999863624573,0.45225194096565247,0.5168955326080322,0.5627380013465881,0.4795970618724823,0.4806804060935974,0.5397129058837891,0.5886005163192749,0.5394371747970581,0.5120687484741211,0.5683836340904236,0.6205201148986816,0.6194828152656555,0.5703253149986267,0.6216371059417725,0.6686504483222961,A
